product_id,quantity,created_at
140,2,2023-03-20
1694,2,2022-12-12
972,1,2021-01-08
1385,2,2014-05-03
561,1,2006-04-06
1043,2,2004-10-08
47,1,2005-11-19
1844,1,2021-05-03
1887,2,2001-01-30
1775,1,2015-05-26
303,1,2014-06-23
183,1,2016-08-06
516,1,2006-06-19
375,2,2019-09-25
112,3,2007-03-15
1178,1,2005-03-26
129,1,2006-05-08
1765,1,2007-12-30
1322,3,2014-04-13
265,3,2010-10-26
1792,3,2016-08-04
1359,2,2015-04-28
1251,1,2013-10-28
1698,2,2011-10-23
1122,2,2018-12-21
1923,1,2012-05-19
689,1,2005-05-07
941,1,2013-09-29
483,1,2023-12-03
323,2,2020-09-11
1886,2,2003-09-27
66,2,2012-01-10
232,3,2013-11-04
1380,2,2002-03-22
1881,1,2009-10-11
1960,1,2022-04-22
1681,1,2018-05-23
1750,1,2007-10-25
1807,1,2015-10-12
1792,3,2006-04-13
196,2,2013-07-25
1752,1,2005-11-20
8,2,2014-03-14
1534,1,2019-08-01
535,3,2013-09-03
147,1,2008-08-15
790,1,2019-10-03
1154,2,2006-05-16
1867,2,2017-09-30
1776,3,2022-01-03
1131,1,2003-05-29
1741,3,2014-04-12
1471,3,2005-01-08
1967,3,2010-10-29
278,3,2023-08-20
1170,1,2022-08-13
1529,3,2022-01-26
492,3,2004-12-04
1141,3,2018-12-13
1246,3,2023-04-03
1211,1,2020-09-07
1983,2,2012-08-20
1209,3,2007-09-14
543,1,2018-10-07
298,1,2017-03-14
1269,3,2021-03-25
1709,3,2007-02-15
1238,3,2000-03-18
65,2,2012-06-23
1816,2,2012-02-04
1861,1,2011-05-16
1396,1,2021-06-02
1913,2,2005-09-03
834,1,2008-05-29
944,3,2017-09-01
1206,1,2011-09-25
571,1,2023-10-31
1721,2,2009-01-20
1404,2,2003-07-07
1625,2,2017-01-01
165,2,2016-05-30
1724,2,2021-01-16
681,3,2011-09-01
214,3,2005-06-20
1942,2,2020-03-05
382,1,2019-11-23
637,2,2023-05-31
1041,1,2016-05-21
635,3,2020-12-18
1829,2,2009-04-14
1365,1,2013-08-08
920,1,2014-10-23
1539,1,2020-11-14
1387,1,2004-01-04
611,3,2023-02-06
1177,2,2017-05-30
17,2,2012-02-02
122,1,2020-03-05
69,1,2020-11-05
1843,3,2012-07-09
1419,1,2007-04-01
1816,3,2017-05-19
301,3,2011-12-06
1936,1,2022-02-19
1071,3,2023-09-06
166,2,2014-10-16
2000,1,2012-02-24
350,3,2018-04-02
1856,3,2020-04-12
1481,1,2010-03-09
901,2,2006-11-29
833,3,2018-04-26
454,1,2019-06-09
1539,3,2019-03-15
1266,2,2018-03-09
1120,1,2016-08-07
143,2,2008-07-16
1759,1,2023-12-16
1939,3,2006-10-16
1471,1,2004-07-23
822,1,2017-06-13
783,1,2002-11-19
1176,2,2003-11-28
741,3,2019-09-09
642,1,2015-10-13
961,3,2014-10-05
763,3,2015-01-13
1664,3,2005-12-11
1928,1,2004-02-16
669,3,2001-07-06
722,1,2006-05-30
322,3,2006-08-19
965,3,2020-03-10
1502,1,2011-04-01
1109,1,2007-04-05
1272,1,2011-10-11
1033,2,2004-05-21
307,3,2015-04-19
1101,3,2005-09-26
408,1,2020-02-11
890,3,2005-11-05
1827,2,2006-01-23
1439,1,2004-09-13
1083,1,2019-05-16
1184,1,2022-07-05
1296,1,2020-04-13
491,3,2017-12-03
1473,3,2020-12-12
461,3,2007-04-02
50,2,2008-05-12
144,2,2002-02-24
494,2,2002-12-13
467,3,2023-05-11
1879,3,2004-06-13
782,3,2006-01-31
984,3,2016-07-20
1808,3,2012-05-04
1168,1,2020-11-29
1132,1,2012-09-01
1300,1,2010-10-27
1835,1,2003-08-08
1471,3,2020-08-15
1010,2,2017-06-28
1803,1,2017-08-15
473,1,2014-08-13
1377,1,2007-09-21
1783,3,2006-10-06
913,1,2018-08-09
61,2,2003-01-23
863,1,2007-03-10
1985,3,2020-04-21
1360,3,2000-11-03
1523,1,2004-08-18
1292,3,2009-06-10
504,1,2004-11-28
1846,2,2009-05-24
1416,2,2003-08-28
231,3,2017-12-03
872,3,2020-10-04
973,2,2023-11-04
526,2,2010-06-23
1122,1,2014-01-06
1567,3,2013-02-23
1403,2,2002-06-23
1055,2,2002-11-27
1692,2,2004-12-26
910,3,2002-08-10
1522,1,2011-06-20
109,1,2010-02-08
516,2,2003-07-31
169,3,2011-09-06
193,2,2018-09-19
1868,3,2000-05-26
1115,1,2005-09-28
996,1,2017-10-07
1485,1,2007-02-18
1823,2,2010-11-25
1986,1,2011-03-28
231,1,2003-02-13
1313,1,2008-05-30
464,2,2011-11-20
1155,2,2023-03-05
400,1,2021-09-02
247,3,2019-08-01
1907,1,2012-07-24
866,1,2016-12-09
1065,3,2008-03-29
369,1,2022-11-28
1447,2,2022-11-14
1947,2,2020-04-23
1086,3,2005-09-17
1286,3,2005-09-18
1388,2,2012-05-16
1785,1,2019-01-16
1568,1,2016-09-14
507,1,2000-10-20
1952,2,2017-10-14
170,3,2006-06-11
694,1,2006-02-05
1166,3,2016-10-29
843,3,2009-12-12
584,3,2012-04-05
1487,1,2006-05-14
125,3,2000-08-27
685,1,2017-11-10
1226,1,2021-07-10
350,1,2000-07-23
82,2,2004-12-18
1583,3,2022-09-13
91,2,2007-04-30
1005,3,2001-08-04
1482,3,2015-01-29
1858,1,2020-06-10
1098,3,2016-09-01
846,3,2002-02-05
1187,2,2017-03-05
139,1,2007-05-14
10,2,2010-01-14
1156,3,2001-09-14
408,3,2009-12-09
729,1,2014-09-02
1908,2,2011-10-26
794,1,2006-02-13
1854,3,2000-09-16
640,1,2012-12-14
117,2,2016-09-26
437,3,2016-04-09
133,3,2020-04-04
191,3,2022-12-17
597,3,2008-07-07
205,3,2001-07-08
956,3,2021-01-13
382,1,2005-05-15
729,3,2006-08-23
1989,2,2008-04-16
1599,3,2016-05-27
3,2,2004-02-01
1773,3,2003-05-28
1744,3,2019-07-18
539,1,2019-09-18
641,3,2000-09-11
1418,2,2001-07-08
967,2,2019-07-04
498,2,2005-01-02
77,2,2020-07-14
1308,2,2011-08-01
641,1,2017-11-11
1486,2,2001-03-10
1493,3,2017-09-03
798,3,2015-12-05
1294,2,2019-07-26
835,2,2017-06-22
1593,3,2015-02-08
331,2,2016-06-02
1333,3,2013-06-01
135,2,2019-10-22
399,1,2003-01-27
1834,3,2020-06-22
1922,3,2014-07-08
1647,2,2004-12-03
485,3,2006-01-17
847,3,2020-08-23
1582,1,2011-04-06
1995,3,2010-09-09
211,2,2019-06-14
1336,3,2022-05-01
1591,3,2017-09-27
579,1,2009-12-28
1733,2,2001-07-09
1995,2,2001-05-27
1070,3,2008-12-26
1405,2,2003-03-28
197,3,2011-10-02
1040,2,2011-04-08
1476,3,2006-07-09
1566,1,2004-11-24
1255,1,2018-08-18
638,1,2018-03-16
1414,3,2022-05-24
1170,3,2007-05-25
698,2,2012-03-15
1771,3,2001-05-26
1426,2,2000-09-17
1699,3,2011-06-20
457,2,2013-02-14
1014,2,2022-01-26
1656,3,2017-08-20
772,3,2018-09-11
1207,1,2010-08-11
907,2,2013-08-20
1533,1,2002-06-08
1350,3,2014-09-08
811,3,2013-05-07
526,2,2005-09-08
1800,2,2002-04-15
1026,2,2000-12-03
497,3,2009-01-14
984,3,2021-07-10
1225,1,2022-02-26
710,3,2002-02-02
1075,3,2007-01-30
517,2,2001-08-14
1867,2,2016-01-10
1262,1,2015-07-12
514,1,2004-09-01
270,3,2010-03-13
1250,1,2017-10-04
1086,2,2006-02-19
819,3,2023-05-12
535,1,2005-07-12
51,3,2004-09-05
1124,1,2012-02-29
944,1,2019-07-11
87,2,2007-04-20
260,2,2011-12-06
1582,3,2005-08-12
972,1,2000-10-29
1788,1,2004-01-02
1957,3,2016-02-02
1256,2,2011-04-18
1294,2,2021-08-21
1185,2,2013-12-26
178,1,2009-02-19
303,2,2011-10-20
1203,1,2004-03-30
1298,3,2010-07-28
1438,3,2004-07-11
1368,2,2016-12-11
1260,1,2021-11-26
1545,2,2019-05-25
1800,2,2003-03-27
827,1,2018-01-27
1341,3,2020-06-15
1649,2,2003-01-11
1091,3,2000-11-11
555,1,2016-09-23
7,1,2001-07-14
11,2,2019-03-27
1287,2,2002-06-16
1874,3,2000-11-10
863,2,2023-06-16
627,1,2007-10-15
632,1,2016-10-13
1206,1,2004-01-04
289,2,2013-12-17
798,2,2003-01-16
17,2,2016-06-30
1393,2,2000-12-01
1317,2,2009-10-29
1236,2,2012-07-25
1763,1,2015-12-06
1187,3,2007-07-29
1406,3,2021-08-11
639,3,2022-08-18
1953,2,2003-08-12
1333,1,2001-12-21
487,1,2009-11-29
1969,2,2013-04-23
660,2,2023-08-21
665,1,2023-12-11
297,1,2011-11-08
451,3,2015-12-14
1277,2,2012-08-24
313,1,2001-05-26
1797,1,2005-07-23
1982,3,2020-04-21
270,2,2009-09-30
157,1,2022-02-27
1000,2,2012-11-16
756,1,2000-07-30
1996,2,2007-04-26
1656,1,2014-04-24
837,2,2000-01-12
1756,2,2001-01-31
214,3,2020-12-20
1940,2,2010-07-13
399,3,2020-07-31
1051,3,2018-02-14
1111,1,2006-06-08
1687,3,2010-02-22
230,2,2017-04-14
1865,2,2003-07-02
1651,3,2013-01-15
1139,3,2011-03-25
967,2,2000-12-21
697,2,2019-11-05
1976,1,2016-02-17
1943,1,2020-06-20
518,1,2000-01-25
771,2,2004-05-10
732,1,2016-03-14
1008,3,2016-08-12
702,3,2019-10-27
1040,2,2010-10-05
1436,1,2010-05-13
407,3,2019-06-13
1748,1,2023-05-08
1503,2,2001-07-07
1942,3,2023-09-29
688,1,2006-12-21
1807,2,2011-10-15
1585,3,2014-09-30
138,1,2000-05-21
1367,1,2008-10-11
739,1,2014-04-22
1764,1,2016-09-07
853,1,2018-11-20
466,3,2018-05-24
430,2,2009-05-09
953,3,2021-02-12
856,2,2000-09-18
934,2,2015-11-05
1401,1,2021-12-04
686,3,2022-12-30
423,2,2018-12-15
1396,3,2007-11-26
222,2,2018-03-15
825,2,2018-10-16
1338,3,2002-07-17
927,3,2001-05-31
1955,2,2016-01-14
791,3,2016-12-08
336,2,2023-06-20
8,1,2004-04-03
71,1,2004-07-31
1949,2,2011-06-30
414,3,2000-08-11
397,3,2014-08-10
22,1,2001-05-18
1369,2,2008-12-16
1988,3,2013-01-07
1887,2,2000-09-05
956,3,2012-06-07
665,2,2003-08-24
30,2,2006-09-24
1148,3,2012-10-22
1635,1,2013-05-26
3,2,2011-04-23
1315,3,2013-03-01
968,2,2007-12-02
1692,1,2012-03-28
1215,3,2018-07-22
1657,1,2014-07-05
1275,1,2017-05-22
183,1,2010-12-28
517,3,2010-02-01
207,3,2004-10-22
1298,1,2001-11-17
1779,3,2023-03-21
880,1,2005-04-22
1263,2,2006-03-12
756,2,2021-05-27
534,3,2015-02-22
1102,2,2023-08-07
1490,2,2011-02-10
1877,2,2017-05-16
631,3,2006-03-28
736,1,2010-11-12
934,3,2004-04-20
1943,3,2023-03-25
1802,3,2022-10-27
281,3,2012-08-31
1764,1,2002-02-13
418,3,2009-01-07
1279,2,2016-07-25
1750,2,2020-03-03
1144,2,2022-08-17
512,3,2012-07-02
297,2,2011-11-10
842,2,2021-09-29
974,1,2018-11-27
1294,3,2000-02-04
677,1,2017-06-25
892,3,2012-10-27
723,2,2002-02-27
1240,2,2000-01-04
20,3,2013-12-26
1829,1,2019-04-27
747,1,2015-08-17
1280,1,2017-09-24
140,3,2003-12-30
1324,1,2016-08-24
1364,3,2018-09-08
1224,3,2019-09-03
281,3,2012-11-12
1292,3,2022-06-28
669,2,2000-11-30
242,2,2012-03-14
1672,2,2016-06-03
6,1,2005-08-05
995,1,2001-01-26
479,2,2022-09-11
1950,2,2001-12-31
1115,1,2021-06-27
176,1,2023-02-25
970,1,2021-02-01
1676,2,2004-08-03
833,2,2006-06-16
932,2,2020-05-01
1084,3,2003-10-10
1914,3,2023-08-05
976,3,2013-04-01
1416,1,2006-10-23
1362,2,2004-11-04
142,3,2004-03-27
988,3,2020-05-23
596,2,2006-02-20
1845,3,2010-07-29
1883,3,2017-12-13
1859,3,2001-12-01
1409,3,2018-01-29
849,2,2019-06-28
774,2,2002-12-03
1238,2,2016-11-19
1720,2,2017-05-08
465,2,2021-11-29
1130,1,2003-09-20
1177,3,2003-10-18
952,3,2016-06-05
1524,1,2019-03-30
1459,3,2006-08-20
1483,2,2023-04-08
1677,3,2023-06-24
1111,1,2013-10-04
1390,2,2007-07-27
1393,1,2001-04-22
1062,1,2012-01-03
1264,1,2019-11-21
6,3,2000-04-24
348,2,2016-09-25
1121,3,2000-09-05
1710,2,2000-02-19
441,1,2009-05-15
520,2,2022-09-20
1453,3,2000-05-27
150,1,2003-11-20
354,2,2023-01-09
181,2,2015-04-03
1674,3,2013-11-23
849,1,2012-01-02
180,2,2008-05-11
1659,1,2001-04-22
297,3,2022-09-23
1071,3,2005-06-20
781,1,2021-10-14
1338,3,2010-12-09
994,2,2009-11-09
725,3,2013-03-04
1727,1,2010-04-29
406,1,2008-10-23
1307,1,2012-05-09
411,1,2022-02-27
755,3,2019-07-24
807,1,2017-10-12
249,1,2020-09-15
1977,3,2011-11-12
474,3,2020-12-23
424,3,2019-07-21
1144,2,2005-09-12
17,1,2009-12-23
1292,1,2000-09-02
951,1,2009-04-18
296,1,2008-10-03
839,1,2004-01-30
1487,1,2011-10-01
721,2,2009-08-12
1602,1,2009-11-09
1207,3,2001-01-30
1873,2,2015-11-07
1571,1,2009-05-02
163,3,2022-05-13
499,3,2002-09-04
618,1,2010-10-21
403,1,2021-07-30
796,2,2014-01-26
128,1,2000-04-15
1216,3,2021-05-23
1849,2,2000-04-23
1985,1,2008-03-25
426,3,2013-10-31
1176,2,2008-08-07
286,3,2020-02-06
1299,3,2014-12-01
1397,1,2014-10-20
1522,3,2020-04-16
1233,1,2011-01-30
516,1,2014-01-07
629,1,2019-02-12
314,3,2011-01-05
900,1,2023-08-09
1339,2,2009-07-13
1158,3,2018-03-11
1587,3,2005-12-01
317,3,2003-04-09
1031,1,2023-11-07
716,3,2020-07-23
17,3,2001-03-04
1246,2,2006-03-18
273,2,2006-03-24
1196,3,2014-11-19
1477,2,2000-03-18
745,3,2003-11-16
241,3,2010-05-04
1402,3,2011-04-29
1621,3,2008-04-09
1107,3,2009-11-15
1029,2,2008-09-26
700,3,2004-07-18
1449,1,2018-10-11
322,3,2007-08-28
22,3,2014-11-02
1371,1,2020-10-12
177,1,2011-03-01
1133,1,2014-08-10
509,2,2006-01-03
1536,1,2002-11-10
1271,2,2005-04-08
136,1,2016-08-31
633,3,2023-11-06
67,2,2018-10-15
931,3,2005-05-27
1674,3,2023-04-15
1249,1,2005-10-13
1312,3,2001-07-31
1686,2,2016-03-26
1104,1,2015-11-04
284,1,2012-01-11
384,1,2023-10-30
1759,3,2017-06-07
407,2,2008-12-16
1097,2,2019-11-17
850,3,2012-07-16
1181,2,2001-09-19
1879,1,2000-12-03
844,3,2010-10-15
1171,2,2022-02-05
1472,2,2002-04-06
1253,3,2020-06-23
1249,2,2008-09-28
664,2,2003-06-20
728,3,2020-01-25
801,1,2020-11-24
28,3,2015-04-24
108,1,2015-05-30
101,2,2000-05-28
242,2,2005-10-05
111,3,2001-12-05
946,1,2004-07-18
790,3,2015-02-11
1792,3,2002-07-11
747,1,2008-01-12
1193,1,2007-01-23
1499,2,2019-06-13
1749,3,2019-03-23
575,1,2017-03-16
1267,3,2021-04-20
387,3,2003-01-06
866,3,2002-06-03
931,3,2015-02-14
708,2,2005-02-11
1049,1,2021-12-09
954,1,2013-12-27
864,3,2000-08-04
1494,3,2005-08-18
1000,1,2003-06-05
1460,2,2014-10-09
1442,3,2004-03-26
1074,3,2013-04-10
1202,3,2012-10-10
1542,1,2016-07-24
1305,1,2002-08-10
1372,2,2022-08-03
595,1,2022-11-11
1162,3,2014-02-20
1128,1,2006-12-19
143,3,2007-10-09
194,1,2022-08-30
998,3,2000-07-05
952,2,2013-11-09
358,3,2001-01-17
137,3,2001-09-30
1087,2,2017-05-15
34,3,2001-04-29
1931,3,2016-06-12
388,1,2022-03-04
1980,2,2004-09-03
1826,2,2017-01-13
798,1,2016-01-02
921,2,2004-09-01
1156,2,2014-09-08
878,1,2001-03-18
1871,3,2007-03-18
1355,1,2017-06-14
1644,1,2020-09-04
982,3,2015-12-31
888,1,2007-05-02
721,2,2020-08-22
574,2,2018-07-22
894,3,2022-08-08
636,3,2012-08-05
1727,1,2017-05-13
807,3,2000-09-05
1703,1,2018-02-10
155,2,2010-06-14
1577,3,2001-05-11
1307,3,2023-08-07
974,1,2000-12-21
1379,1,2020-08-06
1950,1,2013-01-12
174,1,2023-09-11
1684,3,2015-03-16
1062,1,2005-06-12
1666,2,2004-12-30
1071,1,2016-07-28
1282,2,2017-11-26
499,2,2020-11-06
62,2,2022-10-16
708,2,2016-05-15
1155,3,2008-06-12
1772,1,2014-07-28
296,2,2001-06-10
463,2,2018-07-30
1673,3,2006-01-11
815,1,2016-05-17
1631,2,2011-11-03
1117,1,2000-04-11
1288,2,2018-01-12
782,2,2004-12-07
341,2,2003-12-14
1713,1,2000-01-03
692,1,2018-03-02
858,3,2018-04-02
1779,3,2017-06-10
1997,1,2022-04-15
335,3,2000-07-24
1906,1,2021-12-13
474,1,2013-07-07
1492,3,2000-08-02
660,3,2002-06-06
363,3,2016-06-27
941,1,2020-03-22
92,1,2000-11-01
1599,1,2016-10-04
13,1,2018-09-07
1424,2,2016-12-15
425,1,2011-07-27
308,2,2022-08-14
355,2,2015-05-12
1756,1,2017-09-06
1970,1,2022-06-11
2000,1,2010-12-03
1261,3,2015-04-30
1891,1,2005-06-23
1561,2,2022-01-08
875,2,2019-11-27
414,2,2011-06-27
1715,1,2004-11-08
572,3,2011-02-10
290,1,2011-05-27
1174,3,2016-11-01
1988,2,2021-01-30
1314,3,2018-06-03
502,3,2003-10-19
1094,2,2015-10-08
264,2,2003-06-07
522,1,2022-05-13
914,2,2008-01-21
1052,2,2007-06-19
254,3,2009-06-11
1167,3,2012-05-03
1509,3,2019-07-02
1841,1,2015-06-24
319,1,2007-06-05
1334,1,2008-06-04
517,3,2003-07-17
1321,1,2009-12-21
1800,3,2010-12-04
55,2,2006-01-28
1254,2,2013-05-29
533,2,2012-02-19
1808,3,2020-11-07
294,1,2023-09-09
628,3,2012-07-30
653,3,2001-03-19
209,3,2013-09-23
1287,2,2004-05-30
1333,2,2015-01-01
1941,3,2010-05-19
922,1,2019-05-01
66,3,2012-05-05
192,3,2005-07-05
404,1,2010-06-16
151,3,2015-08-04
18,1,2010-02-18
1885,3,2018-12-20
444,1,2022-11-08
1700,3,2016-02-02
1010,1,2000-04-02
298,1,2014-04-09
1318,1,2015-12-18
1832,1,2023-03-21
1341,3,2001-02-05
15,3,2022-06-29
1572,1,2014-11-01
1068,3,2001-06-17
1332,1,2009-08-04
1285,3,2002-08-19
384,1,2009-03-06
1392,2,2005-01-13
1485,3,2005-07-15
1601,2,2009-03-30
995,3,2017-01-30
167,3,2023-05-28
1528,1,2010-06-01
1646,1,2014-08-06
664,1,2016-09-04
553,1,2021-06-09
749,3,2010-07-10
1464,2,2012-08-25
370,3,2008-07-13
165,2,2000-11-24
182,1,2006-09-16
1529,2,2021-07-14
867,2,2007-03-25
1510,2,2015-10-04
1199,1,2021-01-07
305,1,2015-07-30
1762,3,2012-07-15
389,3,2001-07-14
1158,3,2005-10-07
57,3,2005-09-03
998,2,2016-07-14
1616,1,2008-09-05
1034,3,2013-08-04
259,3,2009-07-23
1434,3,2001-08-15
789,1,2007-04-25
564,1,2000-09-12
694,2,2006-09-28
1725,1,2000-06-28
242,2,2014-06-11
637,3,2021-04-04
1166,1,2003-06-08
809,3,2007-05-10
1870,3,2002-03-18
488,3,2023-02-25
417,2,2001-08-29
899,2,2012-06-27
69,2,2012-02-06
583,3,2007-11-12
1133,1,2013-07-15
861,1,2014-10-09
45,1,2016-03-04
1160,2,2006-07-13
725,1,2020-06-26
1143,3,2015-10-26
1483,1,2018-11-09
267,2,2016-03-30
813,3,2009-06-28
1917,1,2013-02-26
1740,2,2004-03-08
153,3,2005-08-11
1113,2,2006-09-04
913,2,2016-07-11
1285,3,2014-04-03
1970,1,2023-05-08
589,1,2011-05-11
1880,2,2016-10-16
424,1,2004-04-06
225,3,2004-11-17
706,3,2003-11-27
57,2,2011-03-26
1770,3,2009-08-09
877,1,2000-08-19
1545,2,2005-12-29
372,1,2006-11-25
514,2,2011-02-13
918,2,2023-02-02
414,1,2011-03-01
1905,1,2010-01-04
1323,1,2000-06-16
579,2,2009-01-08
412,1,2018-02-01
1009,2,2012-05-02
305,3,2003-08-18
374,1,2022-09-19
574,3,2014-02-16
643,3,2002-05-26
1056,2,2012-05-09
1454,2,2016-12-24
1793,3,2001-09-08
1289,2,2008-08-24
1798,3,2022-05-18
1949,2,2022-10-03
836,1,2007-12-22
1401,3,2006-05-19
1324,2,2002-06-29
379,1,2007-08-21
49,3,2012-09-03
62,2,2011-07-01
1777,1,2018-12-24
868,3,2012-09-22
49,3,2010-01-31
571,3,2021-07-13
572,1,2017-09-09
1040,3,2006-09-19
1931,2,2005-04-29
89,1,2021-09-07
1062,2,2017-05-01
240,1,2001-04-04
1792,2,2013-07-30
724,3,2018-01-06
1824,1,2008-01-24
863,2,2002-05-03
1598,3,2023-05-30
1279,1,2017-05-30
159,1,2020-10-30
1341,1,2010-09-22
223,3,2006-10-17
723,3,2008-10-29
1743,3,2003-12-01
155,2,2017-03-26
855,2,2022-09-01
1888,2,2023-10-10
1736,2,2015-08-31
1179,2,2021-12-18
1826,2,2007-08-09
982,2,2017-10-02
178,3,2019-10-16
1594,3,2004-12-30
821,2,2002-05-19
1117,2,2013-09-05
111,1,2003-01-14
1866,2,2020-12-29
866,1,2016-06-21
173,1,2022-06-08
632,2,2020-01-07
1216,2,2008-12-15
862,2,2013-08-06
1699,2,2005-12-05
66,3,2015-10-08
271,1,2005-08-11
220,3,2011-10-08
1734,2,2023-11-16
1623,3,2001-05-25
1012,3,2002-09-20
884,3,2022-02-05
331,1,2022-04-03
1106,3,2023-01-08
1339,2,2016-05-23
125,2,2004-03-27
235,1,2008-10-07
256,3,2005-04-25
417,1,2004-07-31
1015,2,2010-06-08
563,1,2002-03-30
841,1,2009-05-29
1356,2,2011-02-19
1918,1,2017-08-01
333,1,2001-12-06
1770,3,2020-08-15
1457,2,2011-07-27
1916,1,2016-09-05
1299,2,2003-08-07
1726,3,2018-09-22
28,2,2007-11-15
520,1,2011-06-30
1347,3,2008-07-21
629,3,2023-04-20
724,2,2013-07-14
1307,1,2015-07-25
1253,3,2022-02-05
299,3,2008-10-29
1592,3,2007-08-23
1391,1,2021-12-13
1536,3,2021-11-06
1870,2,2013-07-08
454,1,2014-04-05
1079,3,2010-01-06
1019,3,2007-10-04
950,2,2001-01-01
419,3,2020-05-04
1784,1,2001-03-08
903,3,2013-08-21
1654,3,2008-08-07
1862,2,2002-11-07
1356,1,2023-10-04
284,2,2004-01-03
97,2,2002-10-03
619,3,2004-09-10
292,2,2003-09-21
168,1,2009-02-06
43,2,2009-02-28
544,2,2011-09-20
1262,1,2023-09-03
1708,2,2021-07-17
579,1,2009-08-30
949,1,2001-12-27
422,3,2022-01-30
538,2,2021-10-19
1476,1,2009-11-26
1801,1,2018-04-18
783,3,2001-01-09
1778,2,2000-09-13
21,2,2016-05-07
460,2,2019-08-30
394,1,2016-08-13
400,1,2010-06-05
291,3,2005-06-28
19,3,2012-11-18
1202,1,2015-11-30
716,1,2007-02-16
592,1,2014-06-01
253,3,2022-12-29
595,2,2008-05-12
1295,3,2012-11-24
783,1,2008-01-05
45,1,2005-06-28
1241,1,2004-09-02
1455,2,2009-08-09
1922,2,2005-01-15
162,3,2009-09-12
92,1,2018-06-08
423,2,2002-02-14
1511,3,2019-10-01
79,1,2019-08-22
1803,1,2022-04-10
1236,2,2019-09-22
1215,1,2000-10-31
492,1,2009-11-19
975,1,2002-10-09
169,1,2007-12-19
205,2,2010-02-22
857,1,2015-04-04
1595,2,2021-12-10
1318,1,2010-11-01
1526,3,2016-07-13
966,3,2004-05-15
1870,1,2017-02-14
1979,2,2007-04-03
1881,2,2011-02-18
1355,1,2012-08-17
1090,2,2011-04-22
183,2,2012-09-24
288,1,2015-09-21
1381,1,2016-11-09
734,3,2016-01-12
872,2,2019-06-04
318,1,2004-10-13
1226,3,2004-07-06
1564,2,2012-06-01
1381,2,2007-11-02
1388,2,2007-08-27
547,1,2014-03-20
1962,3,2018-03-03
1981,2,2010-12-23
1460,1,2014-05-25
1356,2,2008-08-01
677,2,2011-01-20
1856,2,2020-10-01
509,3,2017-10-26
912,2,2008-05-13
954,2,2009-09-09
818,1,2008-11-13
1902,1,2022-02-01
297,1,2021-09-03
1030,3,2011-05-10
409,3,2004-12-13
745,1,2018-04-08
981,1,2003-02-28
1246,3,2006-12-16
605,3,2013-01-14
49,3,2002-05-02
1994,3,2006-12-30
1989,1,2013-03-02
277,2,2000-01-06
1330,2,2004-10-07
1267,3,2016-10-10
183,2,2014-05-12
1776,3,2000-12-19
351,2,2007-04-25
1649,3,2022-11-04
854,2,2003-03-23
1727,3,2019-07-30
1870,1,2005-01-19
852,1,2003-05-01
1205,3,2000-10-27
1765,2,2001-01-06
674,3,2008-08-04
1092,3,2018-12-03
1898,3,2005-01-05
1705,3,2019-02-20
248,3,2000-09-17
1191,2,2020-06-21
1044,1,2016-09-03
1488,2,2020-02-29
858,1,2002-04-26
1183,2,2012-03-03
481,3,2019-09-28
274,3,2006-06-27
1001,3,2014-05-01
465,3,2010-09-05
1484,1,2023-07-21
1508,2,2022-11-24
93,3,2018-02-10
1238,1,2002-01-26
265,3,2004-08-16
1052,2,2020-04-28
1556,3,2012-11-30
666,3,2021-11-05
428,1,2004-11-03
16,3,2009-12-25
1750,3,2005-11-07
763,2,2002-07-29
134,2,2012-08-14
1715,1,2006-11-29
1282,2,2002-01-11
297,3,2023-02-16
832,1,2007-03-20
439,2,2015-03-05
533,2,2018-06-08
205,3,2003-01-01
376,1,2002-10-19
617,1,2011-10-19
253,3,2010-10-18
1660,3,2011-01-24
89,3,2012-05-12
539,3,2016-11-28
815,1,2020-02-21
50,2,2023-11-25
1307,1,2007-09-14
1357,2,2019-03-09
1873,1,2017-04-13
887,1,2023-01-29
579,3,2016-12-20
1493,2,2019-11-05
1896,3,2015-08-23
639,2,2016-08-11
1923,1,2003-11-15
1521,2,2017-06-23
1498,1,2006-06-20
1614,2,2018-09-07
1661,2,2001-07-01
530,1,2021-11-06
1283,1,2018-12-01
457,3,2013-12-19
687,3,2009-12-24
1736,1,2005-11-19
1667,3,2012-11-29
378,3,2013-07-15
368,3,2007-09-04
1400,2,2022-07-23
647,3,2020-02-20
754,1,2017-02-10
643,1,2022-11-28
1792,1,2023-05-29
51,1,2012-03-16
143,1,2002-04-19
1572,3,2002-02-07
26,2,2022-05-08
1323,1,2013-10-27
1728,2,2023-03-22
441,1,2022-11-04
1791,2,2012-08-27
831,1,2011-02-25
716,1,2000-10-03
1522,3,2019-11-03
4,1,2015-04-11
950,3,2001-06-26
34,3,2006-10-29
78,1,2007-09-02
1786,1,2007-06-22
357,1,2022-02-01
907,1,2005-12-21
1174,2,2006-02-27
460,3,2017-10-09
888,3,2003-11-19
1438,3,2023-09-30
1579,3,2022-03-01
1041,1,2003-04-04
622,2,2007-03-10
155,3,2010-11-09
1454,1,2001-05-27
1660,3,2015-04-28
1706,3,2021-11-17
255,1,2022-04-29
1701,2,2002-07-19
1182,1,2021-12-13
1377,2,2003-08-13
186,2,2013-10-11
1929,1,2004-10-22
1633,1,2000-07-05
1832,3,2012-07-21
170,2,2001-05-29
827,2,2019-04-12
