order_id,user_id,total,payment
14363,2574,617770,credit_card
14364,1976,249944,credit_card
14365,300,439203,credit_card
14366,49,231840,credit_card
14367,1373,918836,credit_card
14368,1512,145721,instalment
14369,849,104486,instalment
14370,2957,108550,instalment
14371,753,982571,credit_card
14372,2631,173595,credit_card
14373,940,512048,credit_card
14374,2130,527143,cash
14375,491,923540,instalment
14376,2450,177402,cash
14377,1769,875687,instalment
14378,73,876613,cash
14379,540,631542,instalment
14380,2172,119502,credit_card
14381,1598,843255,credit_card
14382,244,760424,instalment
14383,2819,817302,cash
14384,1328,739529,credit_card
14385,735,145215,cash
14386,1927,656433,instalment
14387,1708,135880,instalment
14388,1663,972749,instalment
14389,1261,711098,cash
14390,1265,280901,credit_card
14391,1800,969946,instalment
14392,1495,313257,credit_card
14393,1602,151108,credit_card
14394,1234,159795,credit_card
14395,1477,538545,instalment
14396,742,422191,instalment
14397,2683,452305,cash
14398,2958,512704,credit_card
14399,2810,249327,cash
14400,1445,306013,credit_card
14401,815,293435,instalment
14402,155,931653,credit_card
14403,1743,660644,instalment
14404,1851,842501,instalment
14405,1890,271051,credit_card
14406,2158,178473,instalment
14407,915,799677,credit_card
14408,2660,965151,cash
14409,769,574551,instalment
14410,1358,223852,cash
14411,133,482954,credit_card
14412,2523,484891,credit_card
14413,2356,883609,instalment
14414,277,970032,instalment
14415,2275,607385,cash
14416,2424,610550,instalment
14417,81,275338,instalment
14418,398,582609,cash
14419,1748,262144,credit_card
14420,2947,629519,cash
14421,2714,226925,instalment
14422,127,570229,cash
14423,1343,842757,cash
14424,2679,555045,credit_card
14425,46,331452,cash
14426,1770,849242,credit_card
14427,1160,714052,credit_card
14428,862,645877,cash
14429,856,567191,credit_card
14430,525,142022,instalment
14431,468,844439,credit_card
14432,1734,107954,cash
14433,1400,587558,cash
14434,1113,521954,cash
14435,2386,223248,credit_card
14436,2146,857599,credit_card
14437,2412,220692,credit_card
14438,44,484773,credit_card
14439,506,968578,cash
14440,323,659883,instalment
14441,2466,919348,cash
14442,2707,235457,credit_card
14443,2002,975258,cash
14444,655,303544,instalment
14445,83,430628,credit_card
14446,490,229149,credit_card
14447,1567,312143,cash
14448,2518,962498,cash
14449,1509,515016,cash
14450,2236,206348,credit_card
14451,1006,168107,instalment
14452,1697,292031,cash
14453,2666,116022,cash
14454,2001,545508,cash
14455,2517,781479,cash
14456,2873,100398,credit_card
14457,987,497215,cash
14458,561,785821,credit_card
14459,2609,915590,credit_card
14460,1542,874753,instalment
14461,2519,303999,cash
14462,1606,124977,cash
14463,1740,497159,cash
14464,1998,828957,cash
14465,1961,720165,cash
14466,2934,259885,credit_card
14467,2976,785342,cash
14468,2313,812241,instalment
14469,834,107681,instalment
14470,2711,377417,credit_card
14471,2683,242791,cash
14472,889,604051,credit_card
14473,1491,674962,cash
14474,2642,366792,cash
14475,1695,586440,instalment
14476,332,888976,instalment
14477,2664,608200,cash
14478,1366,726570,credit_card
14479,2778,210367,cash
14480,1214,393886,instalment
14481,1038,750815,cash
14482,2857,269254,cash
14483,2606,348443,cash
14484,2141,616032,credit_card
14485,55,839397,cash
14486,400,874603,instalment
14487,280,737293,credit_card
14488,991,554002,cash
14489,1981,838028,credit_card
14490,2442,192065,cash
14491,606,372765,instalment
14492,1492,919098,cash
14493,2935,584883,credit_card
14494,383,865498,cash
14495,1094,955013,instalment
14496,595,218767,cash
14497,1015,683216,instalment
14498,1169,872568,instalment
14499,1274,172880,cash
14500,1279,629150,cash
14501,13,978786,credit_card
14502,1481,598099,credit_card
14503,2207,519587,instalment
14504,1474,500853,cash
14505,1182,858396,instalment
14506,682,230078,credit_card
14507,1287,205945,credit_card
14508,370,360447,instalment
14509,1579,361676,credit_card
14510,1419,260010,credit_card
14511,1095,245039,cash
14512,2061,261057,instalment
14513,2137,530894,credit_card
14514,2369,284042,cash
14515,1696,831844,instalment
14516,15,253238,credit_card
14517,250,814145,credit_card
14518,1267,191228,cash
14519,269,553752,credit_card
14520,1541,579561,cash
14521,2122,303479,instalment
14522,694,627340,cash
14523,1813,319731,credit_card
14524,660,699844,cash
14525,1615,319034,cash
14526,191,413882,credit_card
14527,1477,279282,credit_card
14528,898,173408,cash
14529,457,328298,credit_card
14530,1142,298861,credit_card
14531,2762,455210,cash
14532,1026,530881,credit_card
14533,1604,640936,instalment
14534,1109,668847,credit_card
14535,1949,120602,credit_card
14536,2242,449835,instalment
14537,2799,691027,credit_card
14538,1537,329199,cash
14539,1964,573024,credit_card
14540,2196,995086,instalment
14541,37,761896,credit_card
14542,2855,934821,cash
14543,371,920065,instalment
14544,1229,815547,instalment
14545,1173,526479,instalment
14546,1470,353750,cash
14547,887,712261,cash
14548,1529,763183,instalment
14549,858,379906,instalment
14550,2687,800660,instalment
14551,1625,551136,credit_card
14552,1035,632825,credit_card
14553,1383,196697,instalment
14554,853,912161,credit_card
14555,2626,804945,credit_card
14556,2067,194698,cash
14557,2274,813075,cash
14558,64,717476,credit_card
14559,865,837202,credit_card
14560,2782,361751,cash
14561,19,360201,credit_card
14562,2692,281059,credit_card
14563,2962,406536,cash
14564,2696,545621,cash
14565,525,194198,cash
14566,1857,469563,credit_card
14567,1681,594524,credit_card
14568,582,346548,instalment
14569,23,900332,credit_card
14570,1791,636019,cash
14571,2689,555003,cash
14572,2909,437067,instalment
14573,2541,181589,cash
14574,2608,803741,cash
14575,659,927662,instalment
14576,2378,525734,instalment
14577,1441,112887,credit_card
14578,1795,155600,instalment
14579,881,796528,cash
14580,422,731399,instalment
14581,492,501181,instalment
14582,259,933149,credit_card
14583,2383,121073,cash
14584,701,544372,credit_card
14585,2678,943950,cash
14586,1227,279762,instalment
14587,2823,297123,instalment
14588,1473,778159,instalment
14589,851,340022,credit_card
14590,2489,492543,cash
14591,4,148300,credit_card
14592,2906,663901,cash
14593,702,723432,credit_card
14594,591,550543,cash
14595,2607,219565,cash
14596,223,395025,instalment
14597,2976,834615,cash
14598,1224,204041,instalment
14599,2518,748568,cash
14600,1151,152334,credit_card
14601,2234,221655,credit_card
14602,1399,798566,instalment
14603,134,751586,instalment
14604,2721,314102,instalment
14605,5,273247,cash
14606,1545,793102,instalment
14607,2375,136267,instalment
14608,1811,550883,instalment
14609,2819,622472,credit_card
14610,786,285102,credit_card
14611,327,146225,instalment
14612,2943,218746,credit_card
14613,2629,603005,credit_card
14614,1598,660372,cash
14615,1608,692711,instalment
14616,2125,563276,instalment
14617,526,910821,credit_card
14618,1220,589540,credit_card
14619,866,822086,instalment
14620,478,336105,instalment
14621,125,802671,instalment
14622,1381,400435,credit_card
14623,2419,199688,instalment
14624,2767,627958,instalment
14625,2310,665456,credit_card
14626,965,334428,instalment
14627,656,403375,credit_card
14628,1756,348849,credit_card
14629,1553,241118,credit_card
14630,2119,656846,instalment
14631,41,132766,instalment
14632,2927,202058,credit_card
14633,2758,755621,credit_card
14634,2602,176931,cash
14635,1196,221159,credit_card
14636,139,922080,instalment
14637,2819,297709,credit_card
14638,1279,419189,cash
14639,108,764924,cash
14640,2066,167922,credit_card
14641,2894,858305,cash
14642,2714,877164,instalment
14643,2895,977431,credit_card
14644,1905,712537,cash
14645,1941,852680,credit_card
14646,1378,918800,instalment
14647,1879,143914,instalment
14648,1058,526391,credit_card
14649,2377,100533,instalment
14650,1189,859908,credit_card
14651,1163,380529,credit_card
14652,674,680240,credit_card
14653,305,592485,credit_card
14654,1000,508454,cash
14655,2807,478096,cash
14656,1620,134125,credit_card
14657,316,216134,cash
14658,499,287211,credit_card
14659,2703,720310,instalment
14660,2510,959167,credit_card
14661,2138,835280,credit_card
14662,434,649124,credit_card
14663,168,590898,instalment
14664,2143,899173,cash
14665,362,251396,cash
14666,2725,681185,cash
14667,1307,550597,instalment
14668,2887,137455,credit_card
14669,2043,571043,credit_card
14670,697,706709,cash
14671,412,204383,instalment
14672,493,421329,cash
14673,2528,781981,cash
14674,2849,874795,instalment
14675,1951,528151,credit_card
14676,9,323475,credit_card
14677,1743,747015,credit_card
14678,2907,249090,credit_card
14679,612,589960,cash
14680,2818,341482,instalment
14681,466,862720,credit_card
14682,2114,395641,cash
14683,1074,146458,cash
14684,1120,860481,instalment
14685,2835,997686,cash
14686,2923,665605,cash
14687,363,131893,cash
14688,2846,495195,instalment
14689,1502,748576,credit_card
14690,2090,895505,instalment
14691,1502,967106,credit_card
14692,261,959587,credit_card
14693,1843,561986,cash
14694,966,348616,instalment
14695,2567,373322,credit_card
14696,237,849597,cash
14697,2081,916397,credit_card
14698,1187,907480,cash
14699,1763,930255,instalment
14700,1035,611572,instalment
14701,1936,653212,instalment
14702,1921,490138,credit_card
14703,451,884596,credit_card
14704,2358,134560,credit_card
14705,2996,641083,credit_card
14706,2322,215757,cash
14707,2536,453561,instalment
14708,1602,500417,credit_card
14709,2082,108053,credit_card
14710,1593,171550,credit_card
14711,1031,896101,cash
14712,2134,341210,credit_card
14713,2490,498485,credit_card
14714,118,531237,cash
14715,490,301351,cash
14716,2862,493766,instalment
14717,100,198817,credit_card
14718,2612,750319,instalment
14719,287,699219,cash
14720,2965,516922,credit_card
14721,408,456804,instalment
14722,787,819473,cash
14723,1104,551260,credit_card
14724,87,728700,cash
14725,540,349167,cash
14726,2379,244365,credit_card
14727,1052,696200,instalment
14728,2889,477113,instalment
14729,2527,498766,credit_card
14730,216,429808,cash
14731,1609,541173,cash
14732,1160,972084,instalment
14733,348,790721,instalment
14734,478,569962,cash
14735,2853,557922,cash
14736,2451,837814,cash
14737,927,774672,cash
14738,864,782474,cash
14739,759,457417,credit_card
14740,2067,579725,credit_card
14741,424,390020,credit_card
14742,156,696914,instalment
14743,1031,565651,cash
14744,582,447584,credit_card
14745,1987,543961,cash
14746,1620,141371,credit_card
14747,1334,782601,credit_card
14748,1251,284484,cash
14749,2212,907429,instalment
14750,2503,142575,credit_card
14751,925,457799,cash
14752,98,863375,instalment
14753,2801,179239,cash
14754,740,585565,instalment
14755,13,226399,credit_card
14756,377,991739,cash
14757,2709,956547,instalment
14758,46,170306,instalment
14759,2839,558516,instalment
14760,2108,301965,cash
14761,1629,596920,instalment
14762,1145,359382,instalment
14763,103,923081,cash
14764,1362,370572,cash
14765,891,580555,cash
14766,664,171647,cash
14767,785,238421,cash
14768,1955,114517,credit_card
14769,1522,140795,credit_card
14770,2439,514657,cash
14771,1055,234008,instalment
14772,1542,347307,instalment
14773,487,507005,credit_card
14774,2100,775727,cash
14775,1064,187512,cash
14776,998,544454,instalment
14777,2393,749376,instalment
14778,1835,713502,credit_card
14779,669,585035,credit_card
14780,2397,455606,cash
14781,1747,338279,instalment
14782,1442,689888,instalment
14783,768,460135,credit_card
14784,2722,736613,cash
14785,1616,202829,credit_card
14786,342,608646,cash
14787,148,939537,cash
14788,2111,894110,credit_card
14789,1114,438340,instalment
14790,2971,452006,credit_card
14791,766,843763,cash
14792,525,613118,credit_card
14793,610,411956,instalment
14794,706,628955,instalment
14795,1256,789234,instalment
14796,324,729797,credit_card
14797,1679,662623,credit_card
14798,2257,289674,credit_card
14799,31,893352,credit_card
14800,767,886146,cash
14801,142,800027,cash
14802,602,587609,credit_card
14803,1576,622941,instalment
14804,2485,303303,credit_card
14805,589,772963,cash
14806,1248,790856,cash
14807,2767,834739,cash
14808,490,907078,instalment
14809,482,393322,instalment
14810,223,338387,credit_card
14811,2005,147280,instalment
14812,1153,768621,instalment
14813,1325,361642,credit_card
14814,51,527679,credit_card
14815,2366,613223,credit_card
14816,2198,928488,credit_card
14817,1002,263253,credit_card
14818,632,165505,credit_card
14819,813,679857,cash
14820,1370,545182,credit_card
14821,295,421571,cash
14822,1741,892091,cash
14823,2604,491896,credit_card
14824,195,224022,cash
14825,1873,247940,instalment
14826,1024,675613,cash
14827,261,181999,cash
14828,2859,385585,cash
14829,860,155377,credit_card
14830,1693,530333,cash
14831,980,195279,instalment
14832,2861,176537,credit_card
14833,1224,194514,instalment
14834,1458,862737,instalment
14835,2450,740340,credit_card
14836,1292,899480,credit_card
14837,2575,485634,credit_card
14838,1291,855323,instalment
14839,2562,766887,credit_card
14840,2218,539989,cash
14841,1205,521870,cash
14842,967,522426,credit_card
14843,1513,363755,instalment
14844,1537,558196,cash
14845,1687,548914,credit_card
14846,568,820914,credit_card
14847,2202,227302,instalment
14848,1051,764759,instalment
14849,2000,597970,instalment
14850,2149,135576,instalment
14851,967,942923,credit_card
14852,1400,774506,cash
14853,451,972887,credit_card
14854,652,815140,cash
14855,368,800912,credit_card
14856,70,512414,instalment
14857,1629,512050,instalment
14858,1125,452586,credit_card
14859,1973,837773,credit_card
14860,2196,480358,instalment
14861,1480,429226,credit_card
14862,958,579986,credit_card
14863,1378,871726,cash
14864,311,772598,cash
14865,2010,554474,credit_card
14866,1950,102791,credit_card
14867,274,241281,instalment
14868,897,621831,cash
14869,2641,437482,instalment
14870,70,453072,cash
14871,1829,934611,credit_card
14872,2237,358286,credit_card
14873,715,412029,credit_card
14874,41,643338,cash
14875,1484,894298,credit_card
14876,2358,942867,credit_card
14877,1322,659846,cash
14878,2297,761928,credit_card
14879,2724,797022,credit_card
14880,1845,103993,instalment
14881,1118,703653,credit_card
14882,2741,748036,cash
14883,894,394031,instalment
14884,1271,615698,credit_card
14885,766,490187,cash
14886,1388,135608,credit_card
14887,2490,304965,instalment
14888,2472,389911,credit_card
14889,162,185919,instalment
14890,182,519224,credit_card
14891,655,576120,cash
14892,1509,187653,cash
14893,2586,688275,cash
14894,415,136733,instalment
14895,2845,945519,cash
14896,404,397701,credit_card
14897,1803,292233,cash
14898,2451,565222,cash
14899,847,357101,instalment
14900,303,992527,credit_card
14901,1317,192436,cash
14902,568,998878,cash
14903,2554,805060,cash
14904,362,365545,instalment
14905,308,367736,cash
14906,1711,290422,instalment
14907,1999,361174,instalment
14908,1165,886275,instalment
14909,1141,632976,instalment
14910,1670,500557,credit_card
14911,2302,590507,credit_card
14912,703,981096,credit_card
14913,1986,479936,cash
14914,873,999693,instalment
14915,2335,560376,instalment
14916,344,569784,instalment
14917,868,755282,credit_card
14918,177,705218,cash
14919,1756,542592,credit_card
14920,2712,172900,credit_card
14921,864,266194,instalment
14922,2640,797306,cash
14923,2715,386993,instalment
14924,1824,285647,cash
14925,2139,790012,cash
14926,471,669766,instalment
14927,1919,951137,credit_card
14928,2362,815064,instalment
14929,1210,786607,instalment
14930,617,634700,instalment
14931,858,718764,cash
14932,1656,236135,credit_card
14933,631,745503,credit_card
14934,2942,943325,credit_card
14935,202,615097,cash
14936,1752,277536,instalment
14937,1025,623257,credit_card
14938,131,482344,cash
14939,2739,811627,cash
14940,1035,160016,instalment
14941,758,345633,credit_card
14942,2672,899303,credit_card
14943,1963,102882,credit_card
14944,2529,113384,cash
14945,853,366379,cash
14946,553,695177,credit_card
14947,1683,898651,cash
14948,1447,787642,credit_card
14949,2110,528831,credit_card
14950,2816,928615,credit_card
14951,1424,429888,credit_card
14952,227,312856,instalment
14953,2555,570806,instalment
14954,850,274395,credit_card
14955,1689,756840,credit_card
14956,26,184984,cash
14957,72,687244,cash
14958,1097,886583,cash
14959,1134,901100,instalment
14960,385,129530,credit_card
14961,261,827777,credit_card
14962,2727,890087,credit_card
14963,1974,987160,cash
14964,1979,912803,credit_card
14965,780,836979,instalment
14966,2461,771819,cash
14967,1959,749832,cash
14968,372,324336,cash
14969,801,216684,credit_card
14970,798,564605,cash
14971,1032,751602,cash
14972,688,675767,credit_card
14973,2377,106826,instalment
14974,113,452975,instalment
14975,1937,415945,credit_card
14976,2015,491803,instalment
14977,2620,682241,cash
14978,2970,256501,cash
14979,738,614765,credit_card
14980,2964,858250,instalment
14981,496,144839,credit_card
14982,44,108280,cash
14983,111,554753,credit_card
14984,2724,733141,instalment
14985,2580,957345,instalment
14986,1661,795639,instalment
14987,855,662202,instalment
14988,383,600058,instalment
14989,1949,140897,instalment
14990,2219,579581,credit_card
14991,577,782565,cash
14992,383,411858,instalment
14993,156,443808,instalment
14994,613,828797,instalment
14995,2205,747266,cash
14996,638,320533,credit_card
14997,423,377992,cash
14998,1950,569934,instalment
14999,2391,241539,credit_card
15000,1700,981299,cash
15001,2918,362828,cash
15002,2451,555555,cash
15003,653,512543,credit_card
15004,1568,269653,cash
15005,828,448156,cash
15006,2067,740683,instalment
15007,2696,883818,cash
15008,1735,321036,cash
15009,1177,498440,credit_card
15010,1697,644531,instalment
15011,1892,975201,credit_card
15012,1103,996231,credit_card
15013,392,958612,cash
15014,2698,965912,cash
15015,47,259290,credit_card
15016,1688,542584,cash
15017,1307,695845,cash
15018,2574,680491,credit_card
15019,2637,222783,instalment
15020,1666,382097,credit_card
15021,2331,272076,credit_card
15022,361,854918,credit_card
15023,689,278863,cash
15024,2281,768385,cash
15025,1841,100256,instalment
15026,2725,975386,cash
15027,408,442474,cash
15028,2124,213952,credit_card
15029,2104,502192,cash
15030,568,164457,cash
15031,38,343879,instalment
15032,297,533772,credit_card
15033,833,358179,instalment
15034,2221,668014,cash
15035,2907,195010,credit_card
15036,1153,554617,credit_card
15037,591,672759,credit_card
15038,2899,878875,cash
15039,1284,326722,instalment
15040,1914,887468,instalment
15041,301,646958,instalment
15042,356,161135,cash
15043,1385,829842,instalment
15044,2188,620236,credit_card
15045,1741,433617,cash
15046,1095,352155,credit_card
15047,1883,562817,credit_card
15048,724,742797,cash
15049,2234,766006,credit_card
15050,2292,486453,credit_card
15051,1676,908331,cash
15052,1626,826858,cash
15053,944,764807,cash
15054,857,421803,cash
15055,2154,269007,cash
15056,1803,390990,instalment
15057,2815,288924,cash
15058,742,845679,instalment
15059,625,241173,instalment
15060,2039,738606,cash
15061,2754,862253,instalment
15062,184,362978,credit_card
15063,1960,165779,credit_card
15064,899,387852,cash
15065,2531,364506,instalment
15066,1782,978322,credit_card
15067,2407,459509,cash
15068,1546,907389,credit_card
15069,2537,472761,cash
15070,1949,392971,credit_card
15071,1859,749290,cash
15072,2246,638128,instalment
15073,1312,296753,cash
15074,2768,995534,credit_card
15075,2794,352606,credit_card
15076,2922,931826,cash
15077,634,269040,instalment
15078,16,832262,instalment
15079,749,160315,credit_card
15080,1084,185856,cash
15081,123,863672,instalment
15082,1400,320894,cash
15083,570,534654,cash
15084,62,166391,cash
15085,1868,860160,instalment
15086,203,701488,cash
15087,801,759391,instalment
15088,2606,261569,cash
15089,2242,356356,instalment
15090,471,796243,instalment
15091,1145,916559,credit_card
15092,2729,989560,credit_card
15093,586,877528,credit_card
15094,1476,857852,cash
15095,144,761219,instalment
15096,1999,404566,cash
15097,68,672062,cash
15098,2927,706335,instalment
15099,773,118164,cash
15100,1616,999464,cash
15101,1737,937974,credit_card
15102,1191,919232,instalment
15103,2246,753252,instalment
15104,2855,581735,credit_card
15105,696,863472,credit_card
15106,2210,319796,credit_card
15107,2514,870760,instalment
15108,2406,437630,cash
15109,910,876270,cash
15110,1884,516148,cash
15111,2084,593901,instalment
15112,2516,521804,credit_card
15113,1756,545139,instalment
15114,1359,512189,cash
15115,1852,509919,cash
15116,371,926743,credit_card
15117,1074,622345,instalment
15118,6,912196,instalment
15119,1791,779406,instalment
15120,38,424522,credit_card
15121,2650,600341,instalment
15122,2429,779060,cash
15123,231,981726,cash
15124,1888,193438,credit_card
15125,630,803094,credit_card
15126,2827,913444,credit_card
15127,994,539372,cash
15128,2408,574222,cash
15129,2123,689464,credit_card
15130,2388,710745,credit_card
15131,2762,943001,instalment
15132,1837,593254,credit_card
15133,2939,236599,cash
15134,1912,894149,credit_card
15135,2768,284478,cash
15136,624,991337,cash
15137,1437,311129,credit_card
15138,837,914695,instalment
15139,1809,150362,credit_card
15140,1338,364212,cash
15141,649,281578,credit_card
15142,2660,701103,instalment
15143,1052,752581,credit_card
15144,2690,206293,instalment
15145,2564,871806,cash
15146,1622,223144,credit_card
15147,1455,385956,cash
15148,1443,755107,cash
15149,542,705406,credit_card
15150,2750,682245,instalment
15151,1823,520326,instalment
15152,2103,307776,credit_card
15153,2634,391658,cash
15154,1909,101095,instalment
15155,1186,786556,credit_card
15156,2522,488130,cash
15157,699,491666,instalment
15158,554,123067,cash
15159,445,360721,credit_card
15160,486,318646,instalment
15161,1033,885175,instalment
15162,1590,530889,credit_card
15163,1741,310845,instalment
15164,402,492898,cash
15165,2241,617227,credit_card
15166,2175,662591,instalment
15167,2070,766408,cash
15168,1089,874042,cash
15169,1555,719738,cash
15170,2444,582016,instalment
15171,1603,897151,instalment
15172,1848,524532,cash
15173,1280,625105,cash
15174,365,451793,cash
15175,550,902131,credit_card
15176,1704,949592,cash
15177,2087,641729,instalment
15178,413,526252,cash
15179,2641,741609,credit_card
15180,1576,664451,credit_card
15181,733,793237,credit_card
15182,535,826994,instalment
15183,2893,628992,credit_card
15184,861,891050,cash
15185,644,423611,cash
15186,2332,154903,credit_card
15187,1427,578692,credit_card
15188,2755,696321,cash
15189,762,241306,instalment
15190,1774,961970,cash
15191,1520,873678,cash
15192,1143,507031,credit_card
15193,2710,670865,credit_card
15194,1134,942943,credit_card
15195,1475,144149,instalment
15196,183,202633,credit_card
15197,880,291049,instalment
15198,1671,384425,cash
15199,578,738384,instalment
15200,257,360246,instalment
15201,1550,894370,cash
15202,122,967240,instalment
15203,221,286439,credit_card
15204,838,318690,credit_card
15205,1093,803318,instalment
15206,820,266883,cash
15207,2763,688915,instalment
15208,1252,503336,credit_card
15209,2180,700317,cash
15210,2104,331484,cash
15211,908,516025,credit_card
15212,1803,968061,cash
15213,2147,494755,instalment
15214,730,214581,credit_card
15215,629,645810,instalment
15216,2884,417104,credit_card
15217,1543,528074,instalment
15218,1121,266511,cash
15219,2898,294164,cash
15220,224,362635,instalment
15221,570,291257,credit_card
15222,2026,303020,credit_card
15223,1743,152184,cash
15224,2966,233707,credit_card
15225,2076,915327,instalment
15226,744,934378,cash
15227,2756,393709,instalment
15228,2116,866815,credit_card
15229,2636,984655,instalment
15230,761,885542,instalment
15231,1585,873216,instalment
15232,2255,113014,cash
15233,1240,716331,cash
15234,870,942892,cash
15235,2276,130979,instalment
15236,788,216076,cash
15237,767,297284,instalment
15238,2639,429709,instalment
15239,1141,443591,cash
15240,1434,111771,cash
15241,906,334389,credit_card
15242,2209,456142,credit_card
15243,1409,700975,instalment
15244,794,719245,credit_card
15245,777,689578,cash
15246,231,454235,instalment
15247,2893,877856,instalment
15248,538,941877,credit_card
15249,566,142380,cash
15250,1983,375207,credit_card
15251,1259,804037,cash
15252,500,879237,instalment
15253,779,304022,credit_card
15254,2260,754367,cash
15255,1810,886476,cash
15256,658,888416,instalment
15257,795,749038,credit_card
15258,2340,516493,cash
15259,2210,326179,credit_card
15260,239,553723,credit_card
15261,1361,690622,instalment
15262,226,178204,instalment
15263,781,536961,instalment
15264,653,894138,cash
15265,2762,930048,cash
15266,1439,385078,instalment
15267,1975,385682,instalment
15268,895,128261,instalment
15269,1105,310801,instalment
15270,887,724017,credit_card
15271,2747,995491,instalment
15272,330,211820,cash
15273,1579,398462,credit_card
15274,481,965391,instalment
15275,33,139219,credit_card
15276,2576,444240,credit_card
15277,2770,762348,cash
15278,833,550494,credit_card
15279,2993,930987,instalment
15280,2677,377465,credit_card
15281,2557,170256,cash
15282,1160,622995,cash
15283,6,821150,instalment
15284,1571,992254,credit_card
15285,1453,564027,credit_card
15286,975,244790,cash
15287,2880,962514,credit_card
15288,554,436851,cash
15289,1094,940968,cash
15290,1100,347924,cash
15291,537,852758,cash
15292,2786,949530,cash
15293,2012,212367,credit_card
15294,960,119737,credit_card
15295,1476,702342,instalment
15296,608,691372,cash
15297,789,394259,cash
15298,185,209535,cash
15299,2133,885942,instalment
15300,2533,171932,instalment
15301,2633,120810,cash
15302,937,858727,credit_card
15303,2002,714841,instalment
15304,2029,388284,credit_card
15305,2719,189319,cash
15306,2502,491035,instalment
15307,189,777187,instalment
15308,383,950570,cash
15309,633,496861,cash
15310,1698,872713,cash
15311,2389,553892,instalment
15312,2846,822700,instalment
15313,620,828060,cash
15314,2501,435716,cash
15315,570,963308,instalment
15316,224,156152,instalment
15317,415,609404,instalment
15318,2701,274691,instalment
15319,1690,706089,credit_card
15320,2479,577923,instalment
15321,2532,167361,cash
15322,1573,400743,instalment
15323,783,479886,cash
15324,721,859753,cash
15325,70,872002,cash
15326,791,696229,instalment
15327,1117,316676,credit_card
15328,427,850956,cash
15329,482,256149,cash
15330,441,767629,cash
15331,2626,502093,instalment
15332,2927,576807,instalment
15333,1273,451060,cash
15334,149,954561,credit_card
15335,887,352896,cash
15336,2103,393092,cash
15337,880,459766,instalment
15338,832,816790,credit_card
15339,848,219376,credit_card
15340,2391,851016,instalment
15341,2730,745961,credit_card
15342,2293,168297,cash
15343,1239,117366,cash
15344,1198,624536,cash
15345,212,614760,cash
15346,1932,874664,cash
15347,2128,277323,instalment
15348,2478,832707,instalment
15349,2968,365297,instalment
15350,2767,931380,instalment
15351,110,601361,instalment
15352,2020,535555,cash
15353,2247,326068,credit_card
15354,351,181452,instalment
15355,2084,669096,credit_card
15356,332,865202,cash
15357,2804,365098,cash
15358,1788,246459,cash
15359,2624,523481,credit_card
15360,174,791378,cash
15361,2209,820800,instalment
15362,1345,760983,cash
15363,883,325347,instalment
15364,257,834511,cash
15365,771,724340,cash
15366,1275,110395,instalment
15367,1348,780109,instalment
15368,658,685831,cash
15369,2227,563070,cash
15370,538,382742,cash
15371,2461,762677,instalment
15372,892,120367,instalment
15373,2886,348764,instalment
15374,101,227885,credit_card
15375,1871,129165,instalment
15376,1013,844693,credit_card
15377,1050,512311,instalment
15378,2563,330992,cash
15379,1968,406311,cash
15380,126,881001,credit_card
15381,1337,100446,cash
15382,2169,972627,cash
15383,1652,239012,credit_card
15384,2775,543890,cash
15385,1221,598958,cash
15386,2884,293285,credit_card
15387,552,518524,instalment
15388,2657,272399,cash
15389,197,334659,instalment
15390,484,966605,instalment
15391,1563,592116,credit_card
15392,2673,916854,cash
15393,2281,499920,credit_card
15394,2563,622002,instalment
15395,2673,991133,cash
15396,593,763814,cash
15397,2956,821855,cash
15398,13,223826,cash
15399,73,768104,cash
15400,2944,932667,cash
15401,202,637755,credit_card
15402,1448,977483,credit_card
15403,6,433182,cash
15404,464,961729,instalment
15405,162,552641,cash
15406,1857,498851,cash
15407,941,492409,cash
15408,281,771658,instalment
15409,685,505280,cash
15410,1052,293104,credit_card
15411,2627,126464,instalment
15412,216,848847,instalment
15413,168,296939,credit_card
15414,2793,854737,credit_card
15415,2603,892897,instalment
15416,1424,141182,cash
15417,324,105945,cash
15418,1272,465159,credit_card
15419,1095,661893,credit_card
15420,1272,672834,credit_card
15421,288,361637,cash
15422,1568,153456,cash
15423,829,960089,instalment
15424,249,262187,credit_card
15425,591,839690,instalment
15426,2476,751945,cash
15427,38,347435,instalment
15428,57,827795,credit_card
15429,27,970311,instalment
15430,1937,203765,credit_card
15431,622,812664,instalment
15432,2724,714672,instalment
15433,277,449158,credit_card
15434,2304,947648,cash
15435,1876,122847,instalment
15436,2830,808232,cash
15437,725,455915,credit_card
15438,1134,959189,cash
15439,440,874002,cash
15440,699,751377,instalment
15441,2758,371102,credit_card
15442,260,373873,cash
15443,2008,321650,instalment
15444,96,647489,instalment
15445,2960,832672,instalment
15446,2649,260998,instalment
15447,139,154068,credit_card
15448,1177,906676,instalment
15449,985,466619,cash
15450,2783,214150,credit_card
15451,1074,881578,instalment
15452,332,700670,cash
15453,227,875431,instalment
15454,2041,925069,instalment
15455,2878,208482,instalment
15456,2966,720814,credit_card
15457,1514,149703,credit_card
15458,1180,168592,cash
15459,124,542557,cash
15460,1970,230144,credit_card
15461,2537,632949,instalment
15462,331,618675,credit_card
15463,1287,765977,credit_card
15464,42,684975,cash
15465,1158,863533,credit_card
15466,2372,502333,cash
15467,1223,937532,instalment
15468,1344,676310,instalment
15469,2606,627287,credit_card
15470,931,459306,instalment
